age,tenure_years,num_claims,policy_type,annual_premium,churn
33,3,1,Motor,540.46,0
53,1,1,Motor,717.03,0
36,1,2,Health,615.18,1
21,13,0,Health,521.24,1
72,1,1,Life,729.4,0
18,10,0,Motor,443.87,0
43,8,0,Life,550.74,1
30,9,0,Life,490.43,0
34,2,0,Life,533.41,0
21,1,2,Health,548.61,0
75,2,1,Life,796.24,0
37,12,0,Health,507.34,0
47,10,1,Health,722.61,0
37,4,1,Health,587.36,1
25,12,1,Health,630.63,0
18,8,0,Health,498.48,1
49,6,2,Health,687.28,0
27,7,0,Health,473.91,0
27,8,0,Life,550.19,0
38,3,3,Health,666.46,0
18,14,0,Motor,459.75,0
71,1,2,Health,750.18,1
34,7,0,Motor,524.7,0
48,6,0,Health,622.87,0
41,12,1,Motor,620.8,0
33,3,2,Motor,598.46,1
44,12,0,Health,552.16,0
58,3,0,Motor,608.25,0
29,12,1,Motor,573.78,1
72,9,0,Health,599.63,1
76,9,1,Health,703.99,0
40,8,0,Life,626.36,0
51,13,0,Motor,522.42,1
51,7,3,Health,756.27,0
52,6,2,Motor,620.39,0
49,14,1,Motor,676.74,0
21,4,0,Life,498.85,0
55,10,1,Life,711.09,1
25,12,1,Health,510.6,0
25,14,0,Life,496.58,1
41,4,3,Motor,744.15,0
46,9,0,Health,596.64,1
49,5,0,Life,673.63,0
65,7,0,Life,625.59,0
77,4,1,Health,805.02,0
20,12,0,Life,492.58,0
26,7,1,Life,519.74,0
70,11,0,Health,694.59,0
49,10,2,Health,714.63,0
69,8,1,Motor,710.6,1
73,8,1,Life,755.9,0
39,5,3,Motor,715.4,0
51,12,3,Health,716.93,1
75,12,0,Life,715.73,0
18,12,2,Motor,568.9,0
71,9,1,Motor,684.87,0
73,13,1,Life,728.54,1
21,4,1,Life,570.41,0
79,11,3,Life,891.81,0
52,5,2,Life,765.21,0
35,8,2,Life,665.92,0
23,9,1,Motor,589.38,0
78,2,0,Motor,711.12,0
19,4,0,Life,430.49,0
20,1,1,Health,534.51,0
73,10,2,Motor,808.03,1
46,10,2,Life,695.93,0
25,3,0,Health,504.99,0
19,12,0,Health,505.66,1
27,12,1,Health,548.93,0
40,1,2,Life,632.44,0
78,1,1,Motor,688.69,0
37,13,2,Motor,644.14,0
65,9,1,Life,752.53,0
28,8,1,Motor,501.75,0
18,2,1,Health,558.2,0
48,7,0,Health,575.62,0
78,13,2,Motor,797.48,1
34,8,0,Health,492.56,0
21,3,1,Health,511.7,0
61,3,2,Life,721.18,1
39,1,1,Health,583.09,1
50,3,2,Life,724.81,0
48,1,0,Life,600.36,1
48,6,0,Health,566.3,0
53,11,2,Motor,679.91,0
70,11,2,Life,791.74,0
70,11,1,Motor,718.04,1
49,5,0,Health,610.85,0
37,5,1,Motor,622.08,0
49,7,0,Health,585.4,0
55,2,0,Health,612.3,0
45,9,1,Motor,629.87,0
78,3,0,Motor,698.6,1
73,5,3,Health,882.32,0
61,13,2,Health,734.13,0
39,13,2,Health,706.67,0
37,13,1,Motor,568.71,1
19,14,1,Health,595.61,0
78,2,1,Health,823.99,0
53,2,1,Life,672.16,0
36,3,0,Life,550.49,0
70,11,0,Health,648.71,1
55,14,1,Life,680.43,0
65,12,0,Life,688.32,0
50,6,1,Motor,648.65,1
23,12,1,Motor,549.49,0
69,2,2,Health,776.68,1
50,2,1,Health,638.3,0
75,13,0,Life,702.31,0
34,1,1,Life,596.37,0
32,12,0,Health,524.84,0
68,2,1,Motor,746.41,0
48,1,1,Health,565.87,0
40,4,2,Life,680.93,0
77,8,1,Life,752.09,1
33,4,0,Health,523.03,0
36,10,0,Health,572.62,0
49,14,0,Motor,582.86,0
47,3,1,Motor,590.56,0
59,7,1,Life,744.22,0
38,8,0,Health,552.26,0
19,5,0,Health,459.63,1
44,2,3,Motor,748.47,0
20,14,0,Life,522.93,1
51,2,0,Motor,638.63,0
53,6,2,Life,665.01,0
32,10,1,Life,534.29,0
75,12,1,Health,727.82,0
47,13,0,Health,572.61,0
46,2,3,Motor,694.06,1
25,4,2,Life,581.64,0
62,2,1,Motor,650.99,0
36,10,1,Life,555.39,0
57,11,1,Health,668.16,0
26,1,0,Health,472.75,0
29,14,1,Health,607.46,0
53,6,1,Motor,612.43,0
57,13,1,Motor,633.76,1
32,3,1,Health,600.15,1
54,11,0,Life,641.33,1
60,6,1,Motor,675.99,0
30,14,1,Life,581.18,0
44,7,0,Health,590.16,0
43,12,1,Life,571.0,0
74,14,0,Motor,720.38,0
66,3,1,Life,745.67,1
61,4,0,Health,651.19,0
23,8,0,Life,515.32,0
56,10,0,Health,670.99,1
50,8,0,Life,629.79,0
26,7,0,Motor,475.99,1
30,4,0,Life,546.21,0
79,2,0,Health,704.29,1
50,8,2,Motor,679.39,0
24,12,1,Life,550.43,0
18,13,2,Health,560.9,0
45,2,2,Health,693.56,0
49,11,1,Health,637.49,1
76,2,1,Life,787.32,1
43,13,0,Motor,551.39,0
66,11,1,Life,742.1,0
43,1,2,Health,644.67,0
25,6,0,Life,636.62,0
60,6,1,Health,834.74,0
33,8,1,Health,572.4,0
61,7,1,Health,718.54,0
54,4,1,Health,661.47,0
24,13,0,Motor,473.82,1
73,7,1,Health,744.21,1
64,8,0,Motor,676.62,0
58,12,3,Life,787.77,0
50,3,0,Life,578.55,1
46,4,0,Life,559.97,1
25,7,4,Life,631.37,0
65,2,0,Motor,661.71,0
19,2,1,Health,564.59,0
57,11,0,Health,652.53,0
79,11,1,Health,824.93,0
76,6,0,Life,665.22,0
31,12,2,Motor,624.63,0
61,6,2,Motor,755.78,1
51,9,2,Motor,652.56,0
44,12,0,Health,578.43,1
44,7,1,Life,708.65,1
24,14,0,Motor,578.41,0
64,13,0,Motor,602.85,1
76,9,0,Life,652.96,0
35,14,1,Life,595.48,0
45,8,0,Health,554.42,0
31,8,0,Life,469.98,0
21,5,0,Motor,497.66,1
35,4,2,Health,593.9,1
44,3,1,Life,693.65,1
32,4,3,Health,688.01,1
22,14,0,Health,518.8,1
45,8,1,Motor,636.93,0
60,8,0,Health,663.03,0
65,6,1,Health,704.62,0
32,11,0,Motor,601.5,0
79,8,1,Life,744.7,0
28,9,0,Motor,490.83,0
27,11,0,Health,512.21,0
60,5,0,Health,704.4,0
29,12,1,Life,538.14,0
64,5,1,Life,619.32,0
68,9,1,Health,712.71,0
64,9,0,Motor,672.63,0
37,3,1,Health,500.49,0
23,14,0,Health,488.33,0
27,4,0,Life,469.54,0
77,9,0,Motor,640.77,0
59,7,1,Life,728.34,0
39,11,1,Health,605.76,0
46,7,1,Health,618.31,0
63,12,0,Health,653.66,0
39,10,1,Motor,536.76,0
31,9,0,Life,465.93,1
21,3,0,Life,467.98,0
19,3,0,Motor,498.94,0
67,7,0,Motor,673.16,1
23,5,0,Health,539.13,0
19,2,0,Life,477.58,0
55,11,1,Life,656.09,1
19,14,1,Life,526.68,0
43,5,0,Motor,579.1,0
78,7,0,Health,767.94,0
51,8,0,Life,574.87,0
61,8,0,Health,656.76,0
42,11,0,Motor,530.44,0
53,9,0,Health,609.17,0
38,3,0,Health,581.92,0
55,7,0,Life,609.98,0
24,4,3,Health,602.31,0
32,6,1,Life,531.03,1
36,14,3,Motor,707.92,0
30,11,4,Health,675.97,0
43,9,0,Health,556.06,0
68,13,0,Motor,685.32,0
63,13,1,Health,746.94,1
57,3,0,Life,659.43,0
32,8,1,Health,534.81,0
21,2,0,Life,476.36,0
45,9,1,Health,584.46,1
70,5,1,Motor,620.93,0
22,1,1,Life,519.71,1
78,5,1,Life,807.68,0
32,14,1,Health,507.05,0
36,5,0,Health,523.13,0
48,12,3,Health,791.97,0
20,11,2,Life,537.17,1
39,5,0,Health,524.51,0
58,12,2,Health,717.08,0
71,9,0,Motor,693.67,0
69,14,0,Motor,691.95,0
28,4,2,Life,601.36,1
22,1,1,Health,540.14,0
32,12,0,Health,474.41,0
59,14,1,Health,699.92,1
43,1,0,Life,490.58,1
38,1,1,Health,542.92,0
49,6,0,Motor,536.28,0
34,11,2,Motor,627.22,0
68,11,0,Health,671.03,0
41,6,0,Life,632.27,0
66,11,1,Health,695.11,1
22,3,0,Health,562.71,0
50,7,0,Motor,524.15,0
28,1,1,Motor,524.09,1
58,11,0,Health,621.75,1
21,7,2,Health,545.98,0
45,7,1,Motor,647.07,0
18,1,0,Life,474.09,1
74,11,0,Health,663.55,0
63,14,0,Life,617.77,0
48,5,2,Motor,735.85,0
48,11,0,Life,593.63,1
21,4,0,Health,495.15,0
45,3,2,Health,669.43,0
71,14,3,Life,806.66,0
37,6,3,Life,718.15,0
34,9,0,Health,542.12,0
60,7,2,Health,748.5,0
52,2,1,Motor,649.26,0
59,12,0,Health,656.76,0
31,13,0,Motor,466.23,0
59,1,2,Health,736.94,0
72,7,1,Life,655.98,0
43,1,0,Motor,632.06,0
22,8,2,Health,533.48,0
61,12,2,Motor,684.96,0
25,3,1,Life,596.97,0
22,1,1,Life,543.53,1
50,7,2,Health,686.47,1
59,9,1,Life,616.37,0
76,13,0,Health,793.49,0
49,6,3,Life,730.84,0
64,12,0,Motor,643.84,1
49,8,0,Motor,643.55,0
20,1,0,Motor,338.01,0
70,7,0,Motor,625.57,1
73,4,2,Health,774.4,0
21,12,0,Health,472.24,0
23,1,1,Motor,545.59,0
47,1,1,Life,599.62,1
42,1,0,Health,530.06,0
66,4,1,Health,693.43,0
41,1,0,Health,643.76,1
50,10,1,Motor,619.7,0
30,11,0,Health,523.73,1
41,11,1,Health,660.99,1
66,3,1,Health,688.32,1
62,1,1,Health,688.1,1
74,3,0,Health,663.28,0
51,13,1,Motor,687.12,1
48,7,4,Health,851.6,0
49,1,0,Motor,502.44,1
75,4,0,Life,694.27,0
59,13,2,Life,704.64,0
69,7,0,Life,657.31,0
76,6,2,Health,746.16,0
56,10,2,Health,721.21,0
25,9,1,Health,638.03,0
51,9,1,Motor,658.75,0
66,7,0,Health,651.4,0
58,12,1,Life,629.59,0
25,1,2,Health,597.56,0
43,14,2,Motor,686.84,0
34,8,1,Life,580.91,0
34,2,1,Motor,558.52,0
74,7,0,Health,714.83,0
33,4,2,Life,646.9,0
43,10,2,Health,679.33,0
70,11,0,Motor,666.59,0
66,1,0,Motor,648.58,0
24,5,1,Motor,481.67,1
35,5,0,Life,521.1,0
31,12,0,Motor,570.31,0
48,3,1,Health,618.4,1
57,13,0,Life,653.89,0
55,11,1,Health,690.77,0
39,11,0,Life,655.37,0
68,4,0,Health,619.54,0
33,13,1,Health,582.35,0
53,8,0,Health,633.31,0
63,11,0,Life,645.89,0
72,13,0,Motor,695.23,0
20,9,0,Health,521.17,0
76,5,0,Life,740.51,0
62,8,1,Motor,694.0,0
50,1,1,Motor,632.16,0
77,7,0,Health,645.44,0
33,4,0,Motor,528.95,0
63,14,1,Life,788.23,0
19,14,1,Life,557.88,1
73,11,1,Life,757.16,1
32,3,0,Health,620.92,0
64,1,1,Life,665.48,1
34,2,2,Life,616.74,0
72,13,1,Motor,760.8,0
35,7,0,Health,603.16,1
70,7,1,Life,669.85,0
32,7,1,Motor,584.37,0
68,11,2,Motor,783.47,0
27,11,1,Health,521.51,0
47,8,2,Motor,641.17,1
22,4,3,Health,669.1,0
33,12,2,Motor,648.65,0
39,6,0,Health,520.32,0
25,8,0,Motor,516.3,0
38,5,1,Life,624.01,0
79,1,0,Life,769.84,0
50,14,3,Health,775.99,0
78,3,1,Health,741.76,0
70,8,1,Health,706.84,1
24,11,1,Life,475.96,1
44,2,1,Motor,583.66,1
25,10,0,Health,523.76,1
39,4,0,Motor,645.68,0
22,12,0,Health,501.49,0
19,14,2,Motor,581.35,0
41,5,2,Health,717.4,0
66,3,0,Health,591.27,0
27,8,1,Motor,566.21,0
44,13,1,Life,623.96,0
61,1,1,Health,688.28,0
54,5,0,Health,606.69,0
66,2,1,Health,713.97,0
72,13,2,Motor,761.68,1
69,2,0,Motor,676.05,0
70,3,1,Health,765.04,0
28,11,2,Motor,625.51,0
66,7,0,Life,621.84,1
58,7,1,Life,712.93,1
71,8,1,Motor,731.46,1
42,14,1,Life,575.98,1
37,12,1,Motor,563.2,0
69,14,0,Health,605.71,1
43,2,1,Motor,628.15,1
58,3,0,Health,684.31,0
44,12,2,Health,651.86,0
56,14,0,Motor,568.85,0
41,8,0,Life,517.48,1
48,7,0,Life,555.68,0
29,14,2,Life,634.3,0
23,3,1,Health,606.98,1
56,4,0,Health,639.27,0
21,4,0,Health,473.8,1
54,1,0,Motor,631.68,1
57,2,2,Health,693.14,1
28,3,1,Health,578.65,0
23,4,1,Motor,564.62,0
55,6,0,Life,553.05,0
27,7,0,Health,554.43,0
44,3,2,Health,658.96,0
51,2,1,Health,661.98,0
18,13,2,Motor,608.57,0
37,13,0,Life,537.13,1
68,2,1,Health,795.44,0
42,12,1,Health,535.79,0
65,3,0,Motor,665.37,0
78,6,1,Motor,794.83,0
24,5,2,Motor,617.13,0
40,8,0,Health,493.97,0
66,6,2,Life,784.72,1
25,14,0,Motor,445.52,0
58,12,1,Motor,741.5,0
41,4,2,Health,612.68,0
58,5,3,Health,767.46,0
31,1,1,Life,583.33,1
67,6,0,Life,690.58,1
72,13,1,Motor,728.62,0
22,3,1,Life,553.23,0
61,3,0,Health,587.19,0
65,7,1,Motor,731.19,1
62,4,1,Motor,682.39,0
20,5,0,Life,442.84,0
27,9,0,Life,415.82,0
75,12,0,Health,636.54,1
78,4,2,Health,786.59,0
70,11,0,Life,725.32,1
49,6,2,Life,797.3,0
40,4,0,Life,605.26,0
19,4,0,Health,481.51,0
42,1,2,Motor,676.38,1
47,3,0,Health,597.72,1
64,8,0,Life,620.4,0
70,7,1,Motor,673.1,0
71,13,1,Health,757.78,1
57,11,0,Health,602.98,0
37,5,1,Life,556.71,0
58,3,0,Health,632.34,0
59,10,1,Life,697.97,0
40,1,0,Motor,613.45,0
53,5,1,Health,602.7,0
76,3,0,Motor,727.57,0
49,8,0,Motor,667.42,0
76,1,0,Health,702.97,0
79,12,0,Motor,661.63,0
37,6,1,Health,569.72,0
74,5,0,Health,738.98,0
22,10,0,Health,501.26,0
24,3,1,Motor,553.77,0
45,8,1,Motor,611.27,0
29,10,0,Health,605.39,0
35,11,0,Health,552.46,0
18,11,2,Health,514.9,1
58,4,1,Health,644.44,0
46,11,1,Health,646.33,0
42,13,1,Health,653.82,0
48,5,0,Life,598.85,0
51,9,0,Health,630.69,0
78,5,1,Life,732.18,1
18,11,2,Health,558.81,0
38,13,0,Health,571.3,0
25,10,2,Health,518.77,0
45,4,0,Motor,534.66,1
26,12,3,Motor,569.93,0
64,7,0,Motor,649.03,1
38,14,3,Motor,782.51,0
65,2,0,Health,693.85,0
39,5,0,Motor,558.08,0
76,11,0,Life,660.51,1
51,4,3,Motor,750.49,0
44,11,0,Life,512.99,0
54,1,1,Health,668.71,0
34,11,0,Life,533.4,0
24,14,2,Health,587.73,0
25,7,1,Life,569.21,0
78,7,1,Health,699.39,1
29,7,1,Life,496.42,0
35,10,0,Health,571.99,1
74,9,1,Motor,767.38,0
45,6,3,Health,710.97,1
25,10,0,Life,521.38,0
60,4,3,Health,813.94,1
50,8,1,Motor,665.64,0
20,13,0,Health,476.22,1
55,12,0,Motor,620.68,0
59,12,1,Motor,683.8,0
54,14,2,Motor,676.61,0
78,6,0,Motor,695.09,0
32,5,1,Health,548.12,0
25,9,1,Life,435.35,1
71,7,0,Life,671.03,0
66,9,0,Life,614.6,0
61,7,2,Motor,768.52,0
51,13,0,Health,563.39,1
48,14,0,Life,551.45,0
68,8,1,Life,705.49,0
34,14,0,Motor,517.01,0
27,13,1,Motor,554.48,0
63,5,0,Health,655.27,0
35,1,1,Life,488.71,0
63,7,0,Motor,702.66,0
71,2,1,Motor,702.64,0
26,2,1,Motor,559.01,0
32,3,0,Motor,508.28,0
44,9,1,Life,689.28,1
41,14,1,Motor,611.93,0
55,2,2,Motor,729.56,0
58,13,1,Health,654.68,0
51,13,1,Life,671.81,0
65,13,1,Health,676.75,0
56,1,1,Life,620.99,0
54,8,1,Life,691.82,1
64,4,0,Motor,644.54,1
23,4,1,Life,533.18,1
